stop_id,stop_name,similar_stop_id,similar_stop_name
S0110000176,天北厚生園前,S0110000176,天北厚生園前
S011000017600000,天北厚生園前,S0110000176,天北厚生園前
S0110000177,共進会場前,S0110000177,共進会場前
S011000017700000,共進会場前,S0110000177,共進会場前
S0110000178,上駒,S0110000178,上駒
S011000017800000,上駒,S0110000178,上駒
S0110000179,松音知一号線,S0110000179,松音知一号線
S011000017900000,松音知一号線,S0110000179,松音知一号線
S0110000180,松音知,S0110000180,松音知
S011000018000000,松音知,S0110000180,松音知
S0110000181,松音知宝来,S0110000181,松音知宝来
S011000018100000,松音知宝来,S0110000181,松音知宝来
S0110000182,周麿,S0110000182,周麿
S011000018200000,周麿,S0110000182,周麿
S0110000183,藤山一号線,S0110000183,藤山一号線
S011000018300000,藤山一号線,S0110000183,藤山一号線
S0110000184,藤山,S0110000184,藤山
S011000018400000,藤山,S0110000184,藤山
S0110000185,ピンネシリ温泉,S0110000185,ピンネシリ温泉
S011000018500000,ピンネシリ温泉,S0110000185,ピンネシリ温泉
S0110000186,豊平入口,S0110000186,豊平入口
S011000018600000,豊平入口,S0110000186,豊平入口
S0110000187,恵野,S0110000187,恵野
S011000018700000,恵野,S0110000187,恵野
S0110000188,神崎入口,S0110000188,神崎入口
S011000018800000,神崎入口,S0110000188,神崎入口
S0110000189,上頓別,S0110000189,上頓別
S011000018900000,上頓別,S0110000189,上頓別
S0110000190,８号の沢,S0110000190,８号の沢
S011000019000000,８号の沢,S0110000190,８号の沢
S0110000191,岩手,S0110000191,岩手
S011000019100000,岩手,S0110000191,岩手
S0110000192,駐在所前（中頓別）,S0110000192,駐在所前（中頓別）
S011000019200000,駐在所前（中頓別）,S0110000192,駐在所前（中頓別）
S0110000193,小頓別,S0110000193,小頓別
S011000019300000,小頓別,S0110000193,小頓別
S0110000194,秋田入口,S0110000194,秋田入口
S011000019400000,秋田入口,S0110000194,秋田入口
S0110000195,上音威子府,S0110000195,上音威子府
S011000019500000,上音威子府,S0110000195,上音威子府
S0110000196,北線,S0110000196,北線
S011000019600000,北線,S0110000196,北線
S0110000197,音威子府,S0110000197,音威子府
S011000019700000,音威子府,S0110000197,音威子府
S0110000198,萩見四丁目,S0110000198,萩見四丁目
S011000019800000,萩見四丁目,S0110000198,萩見四丁目
S0110000199,萩見五丁目,S0110000199,萩見五丁目
S011000019900000,萩見五丁目,S0110000199,萩見五丁目
S0110000200,朝日入口,S0110000200,朝日入口
S011000020000000,朝日入口,S0110000200,朝日入口
S0110000201,萩見ニュータウン,S0110000201,萩見ニュータウン
S011000020100000,萩見ニュータウン,S0110000201,萩見ニュータウン
