stop_id,stop_name,similar_stop_id,similar_stop_name
707_02,北2丁目,707_01,北2丁目
708_01,美幌町役場,708_01,美幌町役場
708_02,美幌町役場,708_01,美幌町役場
709_01,町民会館前,709_01,町民会館前
709_02,町民会館前,709_01,町民会館前
710_01,しののめ通り,710_01,しののめ通り
710_02,しののめ通り,710_01,しののめ通り
711_01,三橋南,711_01,三橋南
711_02,三橋南,711_01,三橋南
712_01,三橋1丁目7,712_01,三橋1丁目7
712_02,三橋1丁目7,712_01,三橋1丁目7
713_01,三橋2丁目,713_01,三橋2丁目
713_02,三橋2丁目,713_01,三橋2丁目
714_01,美幌高校,714_01,美幌高校
714_02,美幌高校,714_01,美幌高校
715_01,美幌坂,715_01,美幌坂
715_02,美幌坂,715_01,美幌坂
716_01,三橋1丁目,716_01,三橋1丁目
716_02,三橋1丁目,716_01,三橋1丁目
717_01,自衛隊官舎,717_01,自衛隊官舎
717_02,自衛隊官舎,717_01,自衛隊官舎
718_01,日の出1丁目,718_01,日の出1丁目
718_02,日の出1丁目,718_01,日の出1丁目
719_01,旭団地,719_01,旭団地
719_02,旭団地,719_01,旭団地
720_01,学校前,720_01,学校前
720_02,学校前,720_01,学校前
721_01,マナビティセンター前,721_01,マナビティセンター前
721_02,マナビティセンター前,721_01,マナビティセンター前
722_01,美園団地入口,722_01,美園団地入口
722_02,美園団地入口,722_01,美園団地入口
723_01,稲美89,723_01,稲美89
723_02,稲美89,723_01,稲美89
724_01,美園団地,724_01,美園団地
724_02,美園団地,724_01,美園団地
725_01,美幌クリニック,725_01,美幌クリニック
725_02,美幌クリニック,725_01,美幌クリニック
726_01,ＪＡグランド前,726_01,ＪＡグランド前
726_02,ＪＡグランド前,726_01,ＪＡグランド前
727_01,西1号,727_01,西1号
727_02,西1号,727_01,西1号
728_01,青山南公園,728_01,青山南公園
728_02,青山南公園,728_01,青山南公園
729_01,青葉1丁目7,729_01,青葉1丁目7
729_02,青葉1丁目7,729_01,青葉1丁目7
730_01,青葉1丁目,730_01,青葉1丁目
730_02,青葉1丁目,730_01,青葉1丁目
731_01,青山南,731_01,青山南
731_02,青山南,731_01,青山南
732_01,青山,732_01,青山
732_02,青山,732_01,青山
733_01,陸橋,733_01,陸橋
733_02,陸橋,733_01,陸橋
734_01,北1丁目,734_01,北1丁目
734_02,北1丁目,734_01,北1丁目
735_01,南1丁目,735_01,南1丁目
735_02,南1丁目,735_01,南1丁目
736_01,南2丁目,736_01,南2丁目
736_02,南2丁目,736_01,南2丁目
737_01,野崎団地,737_01,野崎団地
738_01,野崎団地北,738_01,野崎団地北
740_01,南3丁目,740_01,南3丁目
740_02,南3丁目,740_01,南3丁目
741_01,南町公住前,741_01,南町公住前
741_02,南町公住前,741_01,南町公住前
742_01,柏ケ丘公園入口,742_01,柏ケ丘公園入口
742_02,柏ケ丘公園入口,742_01,柏ケ丘公園入口
743_01,元町南,743_01,元町南
743_02,元町南,743_01,元町南
744_01,元町,744_01,元町
744_02,元町,744_01,元町
745_01,元町北,745_01,元町北
745_02,元町北,745_01,元町北
746_01,元町北公園,746_01,元町北公園
746_02,元町北公園,746_01,元町北公園
747_01,鳥里1丁目,747_01,鳥里1丁目
747_02,鳥里1丁目,747_01,鳥里1丁目
748_01,鳥里南公園,748_01,鳥里南公園
748_02,鳥里南公園,748_01,鳥里南公園
749_01,鳥里2丁目,749_01,鳥里2丁目
749_02,鳥里2丁目,749_01,鳥里2丁目
143_01,22号,143_01,22号
143_02,22号,143_01,22号
144_01,21号,144_01,21号
144_02,21号,144_01,21号
145_01,20号,145_01,20号
145_02,20号,145_01,20号
146_01,飛鶴橋,146_01,飛鶴橋
146_02,飛鶴橋,146_01,飛鶴橋
147_01,桜田17号,147_01,桜田17号
147_02,桜田17号,147_01,桜田17号
148_01,15号,148_01,15号
148_02,15号,148_01,15号
149_01,桜田,149_01,桜田
149_02,桜田,149_01,桜田
150_01,13号,150_01,13号
150_02,13号,150_01,13号
55_01,養鶏農場,55_01,養鶏農場
55_02,養鶏農場,55_01,養鶏農場
534_01,南町西5条,534_01,南町西5条
811_01,道の駅「摩周温泉」,811_01,道の駅「摩周温泉」
811_02,道の駅「摩周温泉」,811_01,道の駅「摩周温泉」
884_01,エコミュージアムセンター,884_01,エコミュージアムセンター
884_02,エコミュージアムセンター,884_01,エコミュージアムセンター
916_01,屈斜路プリンスホテル,916_01,屈斜路プリンスホテル
125_01,鳥取神社前（B）,125_01,鳥取神社前（B）
95_01,運輸支局（B）,95_01,運輸支局（B）
234_01,鳥取分岐（B）,234_01,鳥取分岐（B）
101_01,鳥取大通り2丁目（B）,101_01,鳥取大通り2丁目（B）
101_02,鳥取大通り2丁目（B）,101_01,鳥取大通り2丁目（B）
528_01,西4条通,528_01,西4条通
528_02,西4条通,528_01,西4条通
44_01,大楽毛2丁目（B）,44_01,大楽毛2丁目（B）
239_01,鶴野小学校（B）,239_01,鶴野小学校（B）
239_02,鶴野小学校（B）,239_01,鶴野小学校（B）
250_01,下幌呂（B）,250_01,下幌呂（B）
132_01,北斗橋（B）,132_01,北斗橋（B）
132_02,北斗橋（B）,132_01,北斗橋（B）
151_01,迂遠別変電所（B）,151_01,迂遠別変電所（B）
151_02,迂遠別変電所（B）,151_01,迂遠別変電所（B）
38_01,王子製紙正門（B）,38_01,王子製紙正門（B）
38_02,王子製紙正門（B）,38_01,王子製紙正門（B）
115_01,昭和団地（B）,115_01,昭和団地（B）
115_02,昭和団地（B）,115_01,昭和団地（B）
i-576_01,ＭＯＯ都市間バスターミナル,i-576_01,ＭＯＯ都市間バスターミナル
i-577_01,釧路市役所前,i-577_01,釧路市役所前
i-578_01,新大楽毛駅,i-578_01,新大楽毛駅
i-579_01,大楽毛南1丁目,i-579_01,大楽毛南1丁目
i-579_02,大楽毛南1丁目,i-579_01,大楽毛南1丁目
i-580_01,大楽毛南2丁目,i-580_01,大楽毛南2丁目
i-580_02,大楽毛南2丁目,i-580_01,大楽毛南2丁目
